fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,93733387.97,0.0,0.0,0.0,0.0,0.0,1406948.37,1406948.37,1406948.37,0.0,0.0,92326439.6,0.0,0.0,0.0,0.0,0.0,0.0,92326439.6,0.0,92326439.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,227554.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227554.49,0.0,0.0,0.0,0.0,0.0,0.0,227554.49,0.0,227554.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,775841.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775841.36,0.0,0.0,0.0,0.0,0.0,0.0,775841.36,0.0,775841.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,40396164.78,0.0,0.0,0.0,0.0,0.0,583021.91,583021.91,583021.91,0.0,0.0,39813142.87,0.0,0.0,0.0,0.0,0.0,0.0,39813142.87,0.0,39813142.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,13.0,Benefits for former personnel,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,21700.74,15784.4,0.0,15784.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5916.34,0.0,0.0,0.0,0.0,0.0,0.0,5916.34,0.0,5916.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2157885.46,88773.9,0.0,88773.9,0.0,0.0,88822.17,88822.17,88822.17,0.0,0.0,1980289.39,0.0,469.34,469.34,469.34,0.0,0.0,1979820.05,0.0,1979820.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,36846.74,1049.28,0.0,1049.28,0.0,0.0,14646.62,14646.62,14646.62,0.0,0.0,21150.84,0.0,0.0,0.0,0.0,0.0,0.0,21150.84,0.0,21150.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,6675447.69,-5004057.92,0.0,-5004057.92,0.0,0.0,5004057.92,5004057.92,5004057.92,0.0,0.0,6675447.69,0.0,0.0,0.0,0.0,0.0,0.0,6675447.69,0.0,6675447.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,17976351.0,16474802.03,0.0,16474802.03,0.0,0.0,-16474802.03,-16474802.03,-16474802.03,0.0,0.0,17976351.0,0.0,0.0,0.0,0.0,0.0,0.0,17976351.0,0.0,17976351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,542937.48,-11396960.28,0.0,-11396960.28,0.0,0.0,11471205.14,11471205.14,11471205.14,0.0,0.0,468692.62,0.0,0.0,0.0,0.0,0.0,0.0,468692.62,0.0,468692.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,189397.93,22832.61,0.0,22832.61,0.0,0.0,-303.11,-303.11,-303.11,0.0,0.0,166868.43,0.0,0.0,0.0,0.0,0.0,0.0,166868.43,0.0,166868.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,23853814.15,18487818.43,0.0,18487818.43,0.0,0.0,2309.94,2309.94,2309.94,0.0,0.0,5363685.78,0.0,93882.0,93882.0,93882.0,0.0,0.0,5269803.78,0.0,5269803.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,33787022.39,27677366.05,0.0,27677366.05,0.0,0.0,5225195.59,5225195.59,5225195.59,0.0,0.0,884460.75,0.0,136526.68,136526.68,136526.68,0.0,0.0,747934.07,0.0,747934.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,37479334.84,413942.76,0.0,413942.76,0.0,0.0,-14942.76,-14942.76,-14942.76,0.0,0.0,37080334.84,0.0,0.0,0.0,0.0,0.0,0.0,37080334.84,0.0,37080334.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4368.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.22,0.0,0.0,0.0,0.0,0.0,0.0,4368.22,0.0,4368.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,25.6,Medical care,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9529.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9529.97,0.0,0.0,0.0,0.0,0.0,0.0,9529.97,0.0,9529.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,121671.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121671.57,0.0,0.0,0.0,0.0,0.0,0.0,121671.57,0.0,121671.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,379799.78,93704.87,0.0,93704.87,0.0,0.0,10574.76,10574.76,10574.76,0.0,0.0,275520.15,0.0,0.0,0.0,0.0,0.0,0.0,275520.15,0.0,275520.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,10674402.22,4970504.42,0.0,4970504.42,0.0,0.0,22429.34,22429.34,22429.34,0.0,0.0,5681468.46,0.0,0.0,0.0,0.0,0.0,0.0,5681468.46,0.0,5681468.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,32.0,Land and structures,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,248761.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248761.1,0.0,0.0,0.0,0.0,0.0,0.0,248761.1,0.0,248761.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1313865652.5,1152778113.74,0.0,1152778113.74,0.0,0.0,9148090.77,9148090.77,9148090.77,0.0,0.0,151939447.99,0.0,5565155.0,5565155.0,5565155.0,0.0,0.0,146374292.99,0.0,146374292.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
environmental quality incentives program,10.912,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0025,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM - INFLATION REDUCTION ACT,43.0,Interest and dividends,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,69.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.35,0.0,0.0,0.0,0.0,0.0,0.0,69.35,0.0,69.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9356134.19,0.0,0.0,0.0,0.0,0.0,233165.94,233165.94,233165.94,532499.1,0.0,9655467.35,0.0,0.0,0.0,0.0,0.0,0.0,9655467.35,0.0,9655467.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,61172.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61172.01,0.0,0.0,0.0,0.0,0.0,0.0,61172.01,0.0,61172.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,131380.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131380.99,0.0,0.0,0.0,0.0,0.0,0.0,131380.99,0.0,131380.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3424222.0,0.0,0.0,0.0,0.0,0.0,80240.25,80240.25,80240.25,195571.16,0.0,3539552.91,0.0,0.0,0.0,0.0,0.0,0.0,3539552.91,0.0,3539552.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,106767.01,229.54,3794.92,229.54,3794.92,0.0,5353.94,5353.94,5353.94,0.0,0.0,104978.45,0.0,0.0,0.0,0.0,0.0,0.0,104978.45,0.0,104978.45,0.0,0.0,0.0,-229.54,-229.54,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2175.58,0.0,0.0,0.0,0.0,0.0,7.24,7.24,7.24,0.0,0.0,2168.34,0.0,0.0,0.0,0.0,0.0,0.0,2168.34,0.0,2168.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,823167.2,117437.77,96342.78,116075.46,96342.78,1362.31,50056.79,50056.79,50056.79,0.0,0.0,752015.42,0.0,0.0,0.0,0.0,0.0,0.0,752015.42,0.0,752015.42,0.0,0.0,0.0,-31238.79,-31238.79,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,23.3,"Communications, utilities, and miscellaneous charges",R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,29100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29100.0,0.0,0.0,0.0,0.0,0.0,0.0,29100.0,0.0,29100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1644.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.51,0.0,0.0,0.0,0.0,0.0,0.0,1644.51,0.0,1644.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,5347624.85,3750018.24,2094196.43,3750018.24,2094196.43,0.0,318420.91,318420.91,318420.91,0.0,0.0,3373382.13,0.0,0.0,0.0,0.0,0.0,0.0,3373382.13,0.0,3373382.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.1,Advisory and assistance services,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,604828.8,551598.89,18000.0,551598.89,18000.0,0.0,47761.2,47761.2,47761.2,0.0,0.0,23468.71,0.0,0.0,0.0,0.0,0.0,0.0,23468.71,0.0,23468.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-289885.53,2800964.14,3333265.52,2800676.67,3333265.52,287.47,189581.2,189581.2,189581.2,193427.98,0.0,246262.63,0.0,0.0,0.0,0.0,0.0,0.0,246262.63,0.0,246262.63,0.0,0.0,0.0,-151857.13,-151857.13,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.2,Other services from non-Federal sources,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4246259.4,303112.75,782929.36,303112.75,782929.36,0.0,11525.75,11525.75,11525.75,55122.63,0.0,4769672.89,0.0,0.0,0.0,0.0,0.0,0.0,4769672.89,0.0,4769672.89,0.0,0.0,0.0,-18897.62,-18897.62,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
national agricultural library,10.700,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-1400,"Salaries and Expenses, Agricultural Research Service, Agriculture",0009,NATIONAL AGRICULTURAL LIBRARY,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,45613.65,15546.65,11123.93,15546.65,11123.93,0.0,0.0,0.0,0.0,0.0,0.0,41190.93,0.0,0.0,0.0,0.0,0.0,0.0,41190.93,0.0,41190.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
